review_id,sentence_id,text,category,polarity,target,from_num,to_num
464342,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD#QUALITY,positive,congee (rice porridge),congee (rice porridge),85
1404042,1032695:1,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",AMBIENCE#GENERAL,positive,decor,decor,78
1125006,773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,FOOD#QUALITY,positive,Food,Food,4
751493,1303984:3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,FOOD#QUALITY,neutral,fried dumplings,fried dumplings,41
426805,1119578:2,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",FOOD#QUALITY,positive,ingredients,ingredients,31
553097,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",DRINKS#QUALITY,positive,Vanilla Shanty,Vanilla Shanty,120
535248,1167434:3,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",FOOD#STYLE_OPTIONS,negative,menu,menu,30
1232468,1718513:3,"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",AMBIENCE#GENERAL,positive,back garden sitting area,back garden sitting area,28
1726427,1232468:0,The tuna and wasabe potatoes are excellent.,FOOD#QUALITY,positive,tuna,tuna,8
1577714,737999:2,Always good drinks and service is pretty good;,SERVICE#GENERAL,positive,service,service,30
1147211,1387314:1,This is my first time writing a review for a restaurant because the food and service was excellent.,FOOD#QUALITY,positive,food,food,72
536919,1287538:2,The restaurant is cute but not upscale.,RESTAURANT#GENERAL,neutral,restaurant,restaurant,14
751493,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.",AMBIENCE#GENERAL,negative,place,place,9
553097,507755:1,The fried dumplings are GREAT!,FOOD#QUALITY,positive,fried dumplings,fried dumplings,19
476473,1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back.,FOOD#QUALITY,negative,food,food,8
1349391,1138996:6,Make sure you try this place as often as you can.,RESTAURANT#GENERAL,positive,place,place,28
553097,445960:1,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,LOCATION#GENERAL,positive,restaurant,restaurant,14
1241906,1280166:4,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,AMBIENCE#GENERAL,positive,Traditional French decour,Traditional French decour,25
1367358,1506491:2,Check out the secret back room.,AMBIENCE#GENERAL,positive,back room,back room,30
494850,1719567:4,We waited at the bar and had martinis that were just right.,DRINKS#QUALITY,positive,martinis,martinis,37
1199292,1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",FOOD#STYLE_OPTIONS,negative,menu,menu,12
1241906,454704:2,This place is not worth the prices.,RESTAURANT#GENERAL,negative,place,place,10
493514,680390:1,The food's as good as ever.,FOOD#QUALITY,positive,food,food,8
1189674,1413697:3,I highly recommend to anyone to give this place a try.,RESTAURANT#GENERAL,positive,place,place,47
1286916,758263:0,I have never before eaten 40 pieces of relatively good nigiri.,FOOD#QUALITY,neutral,nigiri,nigiri,61
512294,1123262:1,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",FOOD#STYLE_OPTIONS,positive,menu,menu,76
1470286,1430994:1,The staff offers impeccable service.,SERVICE#GENERAL,positive,staff,staff,9
1713185,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD#QUALITY,negative,salmon,salmon,44
1367358,511290:1,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",FOOD#QUALITY,positive,indian cuisine,indian cuisine,77
682391,433878:3,The counter service is bad.,SERVICE#GENERAL,negative,counter service,counter service,19
483111,1730447:2,"By far, the best pizza in Manhattan.",FOOD#QUALITY,positive,pizza,pizza,22
578016,737999:2,Always good drinks and service is pretty good;,SERVICE#GENERAL,positive,service,service,30
1660047,1289424:5,I highly recommend visiting this restaurant and having dinner and drinks!,RESTAURANT#GENERAL,positive,restaurant,restaurant,43
1230993,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",AMBIENCE#GENERAL,positive,setting,setting,153
1341354,1500453:4,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",FOOD#QUALITY,positive,food,food,67
1300636,1506491:0,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",DRINKS#PRICES,positive,wine,wine,112
530517,1318537:0,fresh restaurant was amazing........ food was delicious and of course fresh.,RESTAURANT#GENERAL,positive,fresh restaurant,fresh restaurant,16
958809,1500453:1,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,RESTAURANT#GENERAL,positive,trattoria,trattoria,34
445960,1086478:5,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",AMBIENCE#GENERAL,positive,ambience,ambience,12
535248,1561259:2,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,SERVICE#GENERAL,negative,waitress,waitress,28
1477631,496132:0,This is the kind of place you'd like to take all your friends to and still keep a secret.,RESTAURANT#MISCELLANEOUS,positive,place,place,25
1041457,1205520:2,Make sure you have the Spicy Scallop roll.. .,FOOD#QUALITY,positive,Spicy Scallop roll,Spicy Scallop roll,41
746254,713152:0,"Excellent dumplings served amid clean, chic decor.",FOOD#QUALITY,positive,dumplings,dumplings,19
1055910,1486041:4,Taxan delicious!,FOOD#QUALITY,positive,Taxan,Taxan,5
1154550,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ",AMBIENCE#GENERAL,positive,setting/atmosphere,setting/atmosphere,68
1205520,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY,positive,roti,roti,49
1726001,1123262:1,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",FOOD#STYLE_OPTIONS,positive,menu,menu,76
1289424,535171:2,"A cool bar with great food, and tons of excellent beer.",DRINKS#QUALITY,positive,beer,beer,54
1660047,630914:0,The food was actually aweful.,FOOD#QUALITY,negative,food,food,8
735448,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY,positive,eggs,eggs,29
1707741,404464:0,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",FOOD#QUALITY,negative,food,food,80
1430994,426930:2,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,FOOD#QUALITY,positive,cold appetizer dishes,cold appetizer dishes,25
1300636,737999:2,Always good drinks and service is pretty good;,SERVICE#GENERAL,positive,service,service,30
1710746,449802:0,"Good spreads, great beverage selections and bagels really tasty.",FOOD#QUALITY,positive,bagels,bagels,50
1328078,1232468:0,The tuna and wasabe potatoes are excellent.,FOOD#QUALITY,positive,wasabe potatoes,wasabe potatoes,28
1730447,1623276:1,The food is tasty and portion sizes are appropriate.,FOOD#STYLE_OPTIONS,positive,portion sizes,portion sizes,35
1147211,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,FOOD#QUALITY,positive,prixe fixe tasting menu,prixe fixe tasting menu,55
1615322,1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,FOOD#QUALITY,positive,spaghetti with Scallops and Shrimp,spaghetti with Scallops and Shrimp,71
1632929,1189674:3,"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",AMBIENCE#GENERAL,positive,open kitchen,open kitchen,83
1289424,872763:1,The food is great.,FOOD#QUALITY,positive,food,food,8
1074868,1090587:1,If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.,LOCATION#GENERAL,positive,view,view,84
1661043,1626564:1,Food is excellent.,FOOD#QUALITY,positive,Food,Food,4
507937,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards.",FOOD#QUALITY,negative,roast pork buns,roast pork buns,49
444818,1318537:4,Hats off to the chef.,FOOD#QUALITY,positive,chef,chef,20
1726001,1702257:3,Friendly staff that actually lets you enjoy your meal and the company you're with.,SERVICE#GENERAL,positive,staff,staff,14
578016,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,FOOD#QUALITY,positive,food,food,68
632121,1586174:5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. ",FOOD#QUALITY,negative,soy sauce,soy sauce,65
680390,1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge!,FOOD#STYLE_OPTIONS,neutral,cheeseburgers,cheeseburgers,51
1626564,1730014:2,"Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",FOOD#QUALITY,positive,filet,filet,66
1175958,1661043:2,You should pass on the calamari.,FOOD#QUALITY,negative,calamari,calamari,31
1603698,1086478:1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",FOOD#QUALITY,positive,chole,chole,39
512925,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,FOOD#QUALITY,negative,food,food,121
555734,1275154:8,Try the lobster teriyaki and the rose special roll.,FOOD#QUALITY,positive,lobster teriyaki,lobster teriyaki,24
1561259,1126814:3,Decent wine at reasonable prices.,DRINKS#PRICES,positive,wine,wine,11
1055910,1227999:4,"Rude service, medicore food...there are tons of restaurants in NY...stay away from this one",FOOD#QUALITY,neutral,food,food,27
1032695,929329:3,"Interesting selection, good wines, service fine, fun decor.",DRINKS#QUALITY,positive,wines,wines,33
1016296,740923:3,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,FOOD#QUALITY,negative,chef,chef,102
555734,1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,FOOD#QUALITY,positive,meal,meal,54
1623276,1189674:3,"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",AMBIENCE#GENERAL,positive,open kitchen,open kitchen,83
1232468,709294:5,Staff is very accomodating.,SERVICE#GENERAL,positive,Staff,Staff,5
1726001,1430994:6,My boyfriend had Prime Rib it was good .,FOOD#QUALITY,positive,Prime Rib,Prime Rib,26
565344,1126886:2,"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",AMBIENCE#GENERAL,positive,decor,decor,35
541532,1212346:4,Tiny dessert was $8.00...just plain overpriced for what it is.,FOOD#STYLE_OPTIONS,negative,dessert,dessert,12
1167434,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,FOOD#QUALITY,positive,salmon,salmon,49
1506491,1338124:4,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",FOOD#STYLE_OPTIONS,negative,all you can eat deal,all you can eat deal,50
624715,1341354:1,Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,FOOD#QUALITY,positive,Caesar Salad,Caesar Salad,32
1347423,1041457:2,"The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.",FOOD#QUALITY,negative,food,food,8
935633,1199292:0,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!",FOOD#QUALITY,positive,pizza,pizza,22
1457607,1500453:4,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",SERVICE#GENERAL,positive,service,service,87
1335656,1573534:0,First of all Dal Bukhara Rocks.,FOOD#QUALITY,positive,Dal Bukhara,Dal Bukhara,24
1623276,1730447:0,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,RESTAURANT#MISCELLANEOUS,positive,pizza place,pizza place,72
